"Status","","User.Staking"
"Staking","","User.Staking"
"pooled","","User.Staking"
"Not staking","","User.Staking"
"Stake amount (locked)","","User.Staking"
"The amount of NXS currently staked in the trust account","","User.Staking"
"Pending change","","User.Staking"
"The pending stake amount change that will be applied on the next Trust transaction","","User.Staking"
"Requested at","","User.Staking"
"Expired in","","User.Staking"
"Stake Rate","이자율","User.Staking"
"The current annual reward rate earned for staking","","User.Staking"
"Trust Weight","신뢰 무게","User.Staking"
"The percentage of the maximum Trust Score, which is gradually built over time when you consistently operate your node in an honest, trustworthy, and timely manner","","User.Staking"
"Block Weight","블록 무게","User.Staking"
"Block Weight depends on the time passed since you received a Trust transaction and will be reset everytime you receive a Trust transaction. Otherwise, Block Weight will reach 100% after 3 days and your Trust Score will start decaying until you receive another Trust transaction","","User.Staking"
"Stake Weight","스테이크 무게","User.Staking"
"Stake Weight depends on Trust Weight and Block Weight. Along with your Stake amount, Stake Weight affects how frequent you receive a Trust transaction","","User.Staking"
"Available Balance","","User.Staking"
"Adjust stake amount","","User.Staking"
"Account on hold for another %{stakeSeconds} Seconds","","User.Staking"
"Create new token","","User.Tokens"
"Look up a token","","User.Tokens"
"Unnamed token","","User.Tokens"
" (Owned by you)","","User.Tokens"
"Details","","User.Tokens"
"There is a %{tokenfee} NXS token creation fee, based on supply","","User.Tokens.NewToken"
"Must be an integer","","User.Tokens.NewToken"
"Supply cannot be zero or negative","","User.Tokens.NewToken"
"New Token","","User.Tokens.NewToken"
"Create a token without a name?","","User.Tokens.NewToken"
"Adding a name costs a NXS fee","","User.Tokens.NewToken"
"That's Ok","","User.Tokens.NewToken"
"Cancel","취소","User.Tokens.NewToken"
"Add Name","","User.Tokens.NewToken"
"New token %{token} has been created","","User.Tokens.NewToken"
"You have successfully created token %{token} ! Would you like to make an account for this token?","","User.Tokens.NewToken"
"Yes","예","User.Tokens.NewToken"
"No","아니","User.Tokens.NewToken"
"Error creating token","","User.Tokens.NewToken"
"Token name","","User.Tokens.NewToken"
"Name Creation Fee: %{tokenFee} NXS (Optional)","","User.Tokens.NewToken"
"New tokens's name","","User.Tokens.NewToken"
"Supply","","User.Tokens.NewToken"
"Max amount of tokens available","","User.Tokens.NewToken"
"Decimal","","User.Tokens.NewToken"
"Amount of significant digits a token can have","","User.Tokens.NewToken"
"Create token","","User.Tokens.NewToken"
"Look up token","","User.Tokens.SearchToken"
"Error searching for token","","User.Tokens.SearchToken"
"Unknown token name/address","","User.Tokens.SearchToken"
"Name or address","","User.Tokens.SearchToken"
"Token name/address","","User.Tokens.SearchToken"
"Look up","","User.Tokens.SearchToken"
"Token Details","","User.Tokens.TokenDetails"
"Token name","","User.Tokens.TokenDetails"
"Token address","","User.Tokens.TokenDetails"
"Created at","","User.Tokens.TokenDetails"
"Last modified","","User.Tokens.TokenDetails"
"Token Owner","","User.Tokens.TokenDetails"
"Current Supply","","User.Tokens.TokenDetails"
"Max Supply","","User.Tokens.TokenDetails"
"Decimals","","User.Tokens.TokenDetails"
"Balance","균형","User.Tokens.TokenDetails"
"Unclaimed balance","","User.Tokens.TokenDetails"
"Unconfirmed balance","","User.Tokens.TokenDetails"
"Create new account with this token","","User.Tokens.TokenDetails"
"Close","닫기","User.Tokens.TokenDetails"
"Wallet version","","About"
"Wallet build date","","About"
"Nexus Core version","","About"
"Core build date","","About"
"Testnet","","About"
"Private blockchain","","About"
"Invalid address","잘못된 주소","AddEditContact"
"This is not one of your addresses.","","AddEditContact"
"This is one of your addresses.","","AddEditContact"
"My Nexus address for %{name}","","AddEditContact"
"My Nexus address","","AddEditContact"
"%{name}'s Nexus address","","AddEditContact"
"Their Nexus address","","AddEditContact"
"Remove address","","AddEditContact"
"Label (optional)","","AddEditContact"
"Invalid user ID","","AddEditContact"
"Invalid email","","AddEditContact"
"A contact with the same name already exists.","","AddEditContact"
"Edit contact","연락처 편집","AddEditContact"
"Create new contact","","AddEditContact"
"At least one address is required.","","AddEditContact"
"Contact has been updated","","AddEditContact"
"New contact has been added to address book","","AddEditContact"
"Name","이름","AddEditContact"
"Contact name","","AddEditContact"
"Nexus user ID","","AddEditContact"
"Email address","","AddEditContact"
"Phone number","","AddEditContact"
"Time zone","","AddEditContact"
"Select a time zone","","AddEditContact"
"Notes","노트","AddEditContact"
"Cancel","취소","AddEditContact"
"Reset","","AddEditContact"
"Save changes","","AddEditContact"
"Create","몹시 떠들어 대다","AddEditContact"
"Invalid number","","AdjustStake"
"Out of range","","AdjustStake"
"Set stake amount","","AdjustStake"
"Reduce stake amount?","","AdjustStake"
"Reducing stake amount might make your Stake Rate decrease","","AdjustStake"
"Stake amount has been updated","","AdjustStake"
"Error setting stake amount","","AdjustStake"
"Note: This change will not take effect immediately but will stay pending until you get the next Trust transaction. The pending change will be recorded locally in this machine, therefore if you switch to another machine for staking, the change will not take effect.","","AdjustStake"
"Cancel","취소","AdjustStake"
"Backing up...","","Bootstrap"
"Preparing...","","Bootstrap"
"Downloading","","Bootstrap"
"Decompressing...","","Bootstrap"
"Stopping Core...","","Bootstrap"
"Moving...","","Bootstrap"
"Restarting Core...","","Bootstrap"
"Rescanning Wallet...","","Bootstrap"
"Cleaning up...","","Bootstrap"
"Backing up your wallet...","","Bootstrap"
"Downloading the database","","Bootstrap"
"Decompressing the database...","","Bootstrap"
"Stopping Nexus Core...","","Bootstrap"
"Moving the database...","","Bootstrap"
"Restarting Nexus Core...","","Bootstrap"
"Are you sure you want to abort the process?","","Bootstrap"
"Yes, abort","","Bootstrap"
"No, let it continue","","Bootstrap"
"Bootstrap Recent Database","","Bootstrap"
"Abort","","Bootstrap"
"Can not Bootstrap on Testnet/Private networks.","","Bootstrap"
"Not enough disk space! Minimum 15GB of free space is required.","","Bootstrap"
"Download recent database?","","Bootstrap"
"Downloading a recent version of the database might reduce the time it takes to synchronize your wallet","","Bootstrap"
"Yes, let's bootstrap it","","Bootstrap"
"No, let it sync","","Bootstrap"
"Bootstrap process has been aborted","","Bootstrap"
"Error bootstrapping recent database","","Bootstrap"
"Unknown error","","Bootstrap"
"Recent database has been successfully bootstrapped","","Bootstrap"
"Change password and PIN","","ChangePassword&PIN"
"Password & PIN have been updated","","ChangePassword&PIN"
"Error updating password & PIN","","ChangePassword&PIN"
"Current password","","ChangePassword&PIN"
"Your current password","","ChangePassword&PIN"
"Current PIN","","ChangePassword&PIN"
"Your current PIN","","ChangePassword&PIN"
"New Password","","ChangePassword&PIN"
"Enter your new password","","ChangePassword&PIN"
"New PIN","","ChangePassword&PIN"
"Enter your new PIN","","ChangePassword&PIN"
"Updating","","ChangePassword&PIN"
"Update","","ChangePassword&PIN"
"Contract Details","","ContractDetails"
"View transaction details","","ContractDetails"
"Yes","예","ConfirmDialog"
"No","아니","ConfirmDialog"
"Password/PIN mismatch","","ConfirmPassword&PIN"
"You have entered either your password or your PIN incorrectly, please re-check","","ConfirmPassword&PIN"
"Confirm password and PIN","","ConfirmPassword&PIN"
"Enter your new password & new PIN once again to make sure you have entered them correctly","","ConfirmPassword&PIN"
"Enter your password & PIN once again to make sure you have entered them correctly","","ConfirmPassword&PIN"
"Password","암호","ConfirmPassword&PIN"
"Re-enter your new password","","ConfirmPassword&PIN"
"Re-enter your password","","ConfirmPassword&PIN"
"PIN","","ConfirmPassword&PIN"
"Re-enter your new PIN","","ConfirmPassword&PIN"
"Re-enter your PIN","","ConfirmPassword&PIN"
"Confirm","","ConfirmPassword&PIN"
"Dismiss","","ErrorDialog"
"Dismiss","","InfoDialog"
"Confirm","","PinDialog"
"Enter PIN","","PinDialog"
"Your PIN","","PinDialog"
"Cancel","취소","PinDialog"
"Dismiss","","SuccessDialog"
"Log in","","Login"
"Logged in as %{username}","","Login"
"Not being fully synced may have caused this error.","","Login"
"Error logging in","","Login"
"Username","사용자 이름","Login"
"Enter your username","","Login"
"Password","암호","Login"
"Enter your password","","Login"
"PIN","","Login"
"Enter your PIN","","Login"
"Logging in","","Login"
"Forgot password?","","Login"
"Create new user","","Login"
"Create an account without a name?","","NewAccount"
"Adding a name costs a NXS fee","","NewAccount"
"That's Ok","","NewAccount"
"Cancel","취소","NewAccount"
"Unknown token name/address","","NewAccount"
"New account","","NewAccount"
"New account %{account} has been created","","NewAccount"
"Error creating account","","NewAccount"
"Account name (Optional)","","NewAccount"
"New account's name","","NewAccount"
"Fee: %{nameFee} NXS","","NewAccount"
"Token name/address","","NewAccount"
"Creating account","","NewAccount"
"Create account","","NewAccount"
"Create new user","","NewUser"
"Error creating user","","NewUser"
"Username","사용자 이름","NewUser"
"A globally unique username","","NewUser"
"Password","암호","NewUser"
"Enter your password","","NewUser"
"PIN","","NewUser"
"Enter your PIN","","NewUser"
"Attention","","NewUser"
"Please be sure to make a note of your username, password, and PIN, and keep it in a safe place. If you lose or forget them you will be unable to access your account.","","NewUser"
"Creating user","","NewUser"
"Create user","","NewUser"
"Please wait, this may take up to 30 seconds","","NewUser"
"Log in","","NewUser"
"User <b>%{username}</b> has been successfully registered","","NewUser"
"Waiting for user registration to be confirmed on Nexus blockchain...","","NewUser"
"Recover password and PIN","","RecoverPassword&PIN"
"Password & PIN have been updated","","RecoverPassword&PIN"
"Error updating password & PIN","","RecoverPassword&PIN"
"Username","사용자 이름","RecoverPassword&PIN"
"Your username","","RecoverPassword&PIN"
"Recovery phrase","","RecoverPassword&PIN"
"Your recovery phrase","","RecoverPassword&PIN"
"New Password","","RecoverPassword&PIN"
"Enter your new password","","RecoverPassword&PIN"
"New PIN","","RecoverPassword&PIN"
"Enter your new PIN","","RecoverPassword&PIN"
"Recovering password & PIN","","RecoverPassword&PIN"
"Recover password & PIN","","RecoverPassword&PIN"
"%{smart_count} word |||| %{smart_count} words","","SetRecoveryPhrase"
"Recovery phrase","","SetRecoveryPhrase"
"Recovery phrase has been updated","","SetRecoveryPhrase"
"Error setting recovery phrase","","SetRecoveryPhrase"
"The recovery phrase can be used to recover your account and set a new password and PIN in the event that you lose or forget them. Your recovery phrase must be a minimum of 40 characters, and should ideally be made up of random words.","","SetRecoveryPhrase"
"<b>Save your new recovery phrase in a safe place</b>, because if you lose it, there will be <b>no way</b> to recover it.","","SetRecoveryPhrase"
"Password","암호","SetRecoveryPhrase"
"Your current password","","SetRecoveryPhrase"
"PIN","","SetRecoveryPhrase"
"Your current PIN","","SetRecoveryPhrase"
"Current recovery phrase","","SetRecoveryPhrase"
"Enter your recovery phrase","","SetRecoveryPhrase"
"Generate a recovery phrase","","SetRecoveryPhrase"
"New recovery phrase","","SetRecoveryPhrase"
"Enter your new recovery phrase or click Generate","","SetRecoveryPhrase"
"Setting recovery phrase","","SetRecoveryPhrase"
"Set recovery phrase","","SetRecoveryPhrase"
"Confirm recovery phrase","","SetRecoveryPhrase"
"Enter your new recovery phrase again","","SetRecoveryPhrase"
"Cancel","취소","SetRecoveryPhrase"
"Recovery phrase confirmation doesn't match!","","SetRecoveryPhrase"
"Please make sure that you have a good backup of your recovery phrase and try again.","","SetRecoveryPhrase"
"Confirm","","SetRecoveryPhrase"
"Error loading transaction","","TransactionDetails"
"Transaction Details","","TransactionDetails"
"Time","","TransactionDetails"
"Sequence","","TransactionDetails"
"Type","","TransactionDetails"
"Confirmations","확인","TransactionDetails"
"Transaction ID","","TransactionDetails"
"Loading transaction details...","","TransactionDetails"
"Close the wallet and install update now?","","AutoUpdate"
"Close and install","","AutoUpdate"
"Install it later","","AutoUpdate"
"New wallet version %{version} - Click here to download","","AutoUpdate"
"New wallet version %{version} - Click here to update","","AutoUpdate"
"New wallet version %{version} available. Downloading...","","AutoUpdate"
